age,gender,track,strand,g7_filipino,g7_english,g7_math,g7_science,g7_ap,g7_tle,g7_mapeh,g7_esp,g7_average,g8_filipino,g8_english,g8_math,g8_science,g8_ap,g8_tle,g8_mapeh,g8_esp,g8_average,g9_filipino,g9_english,g9_math,g9_science,g9_ap,g9_tle,g9_mapeh,g9_esp,g9_average,g10_filipino,g10_english,g10_math,g10_science,g10_ap,g10_tle,g10_mapeh,g10_esp,g10_average
18,Male,TVL,HE,94.26,84.05,97.2,86.67,78.31,91.58,76.74,83.37,92.4,96.67,98.31,92.35,92.99,91.08,78.3,82.82,76.41,87.56,88.19,75.93,91.02,95.74,93.33,99.91,93.63,81.43,93.92,97.27,92.66,79.27,87,83.44,95.46,94.24,84.45,83.42
16,Female,Academic,ABM,78.71,88.82,86.65,83.88,90.53,98.18,80.58,89.46,91.39,77.46,96.82,84.7,95.03,94.33,77.1,88.24,95.32,91.55,98.17,91.72,97.16,95.03,80.73,84.87,98.03,75.66,93.34,89.7,90.91,76.74,87.2,86.78,86.6,94.42,79.01,87.76
17,Female,TVL,ICT,97.39,81.93,79.69,90.2,83.24,84.94,90.73,91.12,88.44,93.86,82.91,83.9,82.38,84.72,80.5,89.44,85.98,85.8,92.61,90.81,78.39,75.84,77.51,92.6,85.66,98.49,86.22,90.82,94.65,95.4,86.42,88.66,78.38,82.55,76.61,87.07
16,Female,Academic,ABM,99.93,75.61,79.71,96.88,89.84,96.51,91.17,75.64,88.09,81.93,84.77,85.34,90.19,87.5,78.33,81.88,99.08,90.11,90.45,92.89,85.33,85.5,78.43,84.17,75.47,93.77,87.87,90.85,85.53,88.8,97.09,91.59,90.01,92.7,98.49,88.55
15,Male,Academic,ABM,80.14,98.86,89.93,85.49,95.32,78.45,82.51,95.57,85.68,79.38,98.69,77.94,88.4,78.6,79.37,89.57,83.96,86.34,88.36,93.71,83.6,91.19,75.76,87.05,95.68,94,84.24,75.54,95.11,76.58,99.16,98.33,98.93,98.2,94.4,89.13
16,Female,Academic,ABM,89.99,86.42,99.92,92.91,77.91,99.01,91.1,92.21,93.88,87.85,98.88,94.16,85.51,99.77,83.39,84.19,95.52,84.69,80.75,94.95,79.61,76.42,87.27,93.98,87.42,79.54,89.01,92.22,81.98,97.73,95.61,88.66,79.94,83.62,99.24,90.4
18,Male,Academic,HUMSS,98.68,90.99,79.34,92.98,82.57,99.47,86.19,80.03,89.48,95.97,76.38,97.54,92.33,78.51,94.59,86.65,94.63,91.43,94.4,91,80.77,90.23,94.72,81.37,97.93,90.91,84.66,96.33,97.88,82.57,92.05,93.38,90.68,85.83,96.69,91.37
17,Male,Academic,HUMSS,86.29,83.26,95.31,90.25,83.09,85.6,96.38,89.75,88.61,80.03,75.63,90.15,97.77,83.53,92.96,85.13,95.74,88.63,96.19,90.37,96.23,81.95,92.73,94.91,97.3,91.63,85.47,87.37,86.2,94.51,96.64,98.4,75.09,93.46,82.09,90.02
18,Female,TVL,IA-AS,87.65,77.22,75.82,86.24,89.95,89.72,79.67,77.29,86.59,99.09,83.94,92.91,84.95,83.15,87.86,92.75,94.01,86.75,78.37,82.72,93.11,90.49,83.73,82.81,83.8,78.34,89.77,87.98,99.67,87.21,87.89,82.98,89.65,80,83.55,89.34
17,Male,Academic,STEM,83.36,81.04,91.74,99.11,85.06,81.16,89.63,91.05,87.31,76.23,84.37,77.08,75.81,91.66,88.63,87.98,92.03,90.44,78.62,75.45,86.71,80.31,86.33,77.23,77.45,90.11,88.73,81.7,75.28,78.79,80.64,96.51,93.86,83.03,80.01,90.98
18,Female,Academic,HUMSS,91.49,84.78,79.45,94.91,96.14,76.63,91.48,76.02,90.04,85.82,82.38,96.39,92.76,75.08,87.26,80.65,89.78,84.66,81.4,87.73,80.63,77.94,79.35,91.45,86.83,75.83,88.02,92.29,79.84,93.35,82.05,77.52,78.28,84.78,98.23,85.13
17,Male,TVL,ICT,85.87,85.3,91.1,95.31,78.77,79.41,94.12,98.71,87.51,96.84,76.47,89.83,86.26,89.5,79.54,77.19,96.98,85.6,76.2,91.71,82.3,96.95,94.66,94.43,85.4,80.06,88.52,82.01,76.38,95.81,81.71,85.13,93.22,75.74,85.81,90.64
18,Male,TVL,IA-CES/EPAS,82.36,90.49,90.55,79.21,92.06,94.74,87.65,92.04,89.81,82.47,84.25,82.52,83.47,95.69,82.74,93.95,88.92,85.96,87.23,92.06,79.07,75.86,86.71,84.95,89.52,90.65,89.65,94.2,87.99,76.9,75.27,80.88,91.59,99.77,87.96,87.68
16,Female,Academic,HUMSS,90.85,99.69,90.7,87.64,80.23,79.86,88.11,90.47,88.48,83.72,99.49,79.08,89.77,81.22,89.69,81.55,97.55,89.51,97.27,79.34,86.51,85.46,79.32,77.48,76.02,77.15,85.77,76.03,78.5,96.73,75.72,85.44,85.31,97.64,86.26,88.24
17,Female,Academic,HUMSS,79.54,95.68,80.86,86.62,86.03,88.63,92.81,97.63,88.78,75.86,91.84,84.05,88.81,80.1,79.33,85.04,91.72,83.75,94.39,85.68,75.1,82.8,82.77,80.65,92.04,75.67,85.78,98.6,84.63,97.07,85.79,90.53,88.97,79.14,96.11,88.5
16,Female,TVL,IA-CES/EPAS,87.49,76.81,89.72,87.48,87.68,98.96,98.53,79.8,92.83,91.76,76.95,94.3,94.12,93.47,82.89,90.54,79.82,84.45,75.31,77.8,89.86,83.17,98.62,82.84,97.24,81.61,89.52,87.1,90.57,90.17,92.88,82.82,89.33,76.59,78.76,89.62
15,Male,TVL,HE,88.29,77.42,81.67,83.96,99.81,79.08,99.84,84.02,84.98,77.26,75.85,78.96,89.91,93.95,79.31,97.01,95.14,85.87,81.51,83.28,81.79,90.33,77.84,80.92,76.33,96.11,85.07,77.63,85.06,84.19,98.24,88.56,87.66,76.01,99.19,91.16
16,Female,Academic,ABM,98.12,97.51,91.12,84.85,92.18,82.73,81.28,81.84,88.36,90.52,88.56,88,87.37,79.14,86.89,77.08,79.72,91.04,97.2,97.92,75.43,85.32,97.18,89.26,88.13,86.38,84.86,83,78.88,98.77,93.84,76.38,89.18,85.23,93.91,86.32
16,Male,Academic,STEM,75.21,84.1,79.15,93.15,87.02,93.69,92.12,75.93,89.25,88.95,99.65,97.55,85.4,82.54,96.05,86.9,85.1,87.16,86.88,94.3,83.28,95.73,86.42,94.19,86.87,80.99,88.54,93.84,82.64,77.35,96.32,85.09,86.43,90.69,75.73,85.12
18,Female,Academic,HUMSS,77.19,87.03,84.26,93.61,82.2,94.07,93.56,94.17,84.63,98.72,77.7,90.15,85.52,76.77,81.84,76.47,89.62,87.55,79.85,89.86,92.37,89.04,93.34,77.76,90.58,94.74,86.96,98.71,82.99,95.87,81.87,90.75,75.58,93.43,82.64,90.24
15,Female,TVL,HE,83.98,95.35,86.56,79.2,78.63,85.38,76.76,88.53,89.93,78.8,82.29,79.6,76.47,96.9,83.76,96.9,77.59,83.88,81.07,92.26,86.44,78.72,80.68,76.79,96.84,89.71,87.53,81.42,95.91,86.61,75.52,98.16,75.4,82.69,78.75,85.57
16,Male,TVL,IA-AS,97.87,80,86.2,75.78,98.89,95.25,77.62,76.81,79.76,81.95,98.62,91.35,93.37,97.57,84.6,77.75,95.8,89.25,99.17,88.53,98.5,82.38,96.21,76.44,89.55,91.63,90.45,87.05,80.51,96.87,87.65,82.34,86,97.88,78.47,91.16
15,Male,Academic,STEM,76.29,82.07,99.63,75.65,80.8,79.72,92.39,75.36,88.05,96,83.04,87.98,76.74,80.79,97.18,91.06,95.34,89.23,76.13,85.44,90.63,97.16,96.1,83.09,79.42,94.83,85.38,93.04,96.44,80.5,79.62,91.32,89.32,93.9,94.88,89.13
18,Female,TVL,IA-CES/EPAS,76.43,97.91,91.05,97.19,90.07,93.85,94.57,79.73,86.02,83.97,92.44,78.55,81.16,95.02,95.33,89.54,84.4,87.22,77.04,98.48,88.05,90.84,87,99.99,83.96,82.41,85.26,78.6,77.43,93.18,82.97,89.88,83.84,99.03,97.41,88.58
17,Male,TVL,HE,98.07,91.3,94.03,98.81,83.44,80.19,78.89,95.11,88.81,89.37,83.03,85.43,84.49,78.78,78.51,82.21,99.14,89.78,78.8,96.46,87.89,94.32,88.71,80.53,97.8,94.33,88.45,86.89,95.16,84.82,92.57,82.62,97.04,77.42,79.19,87.39
16,Male,Academic,HUMSS,94.38,96.97,78.05,76.7,97.81,77.36,85.91,96.11,85.46,88.94,83.74,85.64,83.42,94.55,79.19,96.79,75.46,91.85,75.49,88.23,85.77,92.07,79.31,78.43,93.45,78.64,85.44,87.59,93.04,83,79.58,82.32,91.47,88.12,82.51,87.98
17,Male,TVL,ICT,85.62,83.01,95.43,84.52,99.14,95.73,76.2,94.82,92.85,94.07,88.02,89.08,84.06,83.35,84.61,83.14,86.05,84.52,87.96,97.18,98.12,95.66,78.58,88.84,92.81,79.39,86.62,96.75,81.5,88.48,79.05,90.99,81.38,75.61,76.85,87.6
16,Female,Academic,STEM,93.85,97.67,93.67,85.02,76.57,78.23,94.5,78.41,88,78.49,84.98,94.79,88.89,83.72,84.76,92.86,78.67,88.33,98.79,85.58,90.08,99.66,79.29,75.57,90.97,86.62,87.27,88.18,87.85,97.77,88.41,94.85,77.86,75.44,82.36,86.01
16,Male,Academic,STEM,79.87,92.07,76.05,82.9,77.94,97.4,89.76,92.69,87.79,87.57,95.96,94.62,96.74,97.84,88.4,93.03,85.53,88.27,93.35,79.22,99.42,77.9,77.95,85.04,90.38,78.33,87.03,91.32,77.38,91.49,98.7,88.53,90.45,87.93,86.58,87.1
16,Male,Academic,STEM,81.3,98.25,78.06,99.85,93.3,88.55,80.45,79.51,91.16,76.5,88.01,86.14,99.44,92.27,77.18,95.06,90.48,85.54,82.82,93.22,88.64,81.99,85.93,78.01,85.03,90.52,87.29,90.43,80.28,82.81,98.47,93.39,79.62,98.68,95.51,89.31
15,Male,Academic,STEM,88.12,95.81,80,87.07,77.84,84.91,81.76,89.24,88.85,94.2,95.11,91.86,85.68,83.23,86.24,75,80.38,88.34,85.43,77.46,86.06,91.75,75.17,84.36,99.54,83.3,85,97.36,93.82,82.22,89.12,96.13,84.57,75.64,99.06,85.88
18,Male,TVL,ICT,82.44,95.65,89.45,98.42,80.05,77.28,81.91,92.12,91.29,84.8,90.89,85.65,82.97,82.77,93.33,92.09,80.2,87.45,80.79,82.21,77.62,76.45,89.91,91.75,81.44,76.93,84.97,94.35,89.67,80.46,78.02,82.16,93.98,90.12,78.95,85.22
16,Male,Academic,STEM,82.06,77.64,95.3,88.21,76.72,84.19,87.54,76,83.17,91.67,84.28,76.53,79.02,97.92,89.06,81.13,93.11,85.68,89.77,93.04,96.76,83.23,79.58,89.84,95.74,83.07,91.9,82.11,92.8,88.89,92.72,81.08,94.91,98.14,98.46,86.78
15,Male,Academic,ABM,75.05,91.11,87.11,88.41,79.41,90.15,81.16,84.66,88.91,82.04,85.81,87.73,97.03,75.58,81.44,98.45,84.93,82.85,86.12,77.49,93.89,91.92,90.52,98.89,92.52,88.79,83.77,98.91,82,90.57,77.99,86.05,87.6,97.92,82.12,90.03
18,Male,TVL,ICT,89.71,89.42,94.25,75.15,84.1,78.68,92.65,97.76,82.54,80.64,88.41,78.65,83.37,91.02,98.02,97.72,97.47,87.84,96.67,89.4,91.24,96.2,76,99.29,87.37,93.59,92.29,84.68,88.64,78.25,87.58,85.18,88.63,81.26,99.23,88.1
17,Male,Academic,HUMSS,93.17,76.9,75.13,83.76,84.54,77.56,92.35,96.63,86.22,89.56,75.01,95.56,99.22,82.23,80.97,89.98,85.87,90.9,83.66,98.41,86.75,86.81,86.7,84.28,83.46,97.54,77.63,79.31,87.29,83.3,84.27,91.49,86.05,78.02,93.02,91.28
18,Female,TVL,IA-CES/EPAS,76.6,85.59,89.97,76.72,79.15,94.36,77.31,94.65,88.39,89.88,83.27,80.79,85.42,89.93,85.18,93.96,82.62,88.52,87.2,82.39,97.34,94.79,98.7,91.85,85.55,96.71,89.19,77.08,94.85,88.77,91.01,96.29,76.72,78.14,89.59,88.5
15,Male,Academic,HUMSS,91.53,77.41,95.67,96.93,82.2,91.16,99.06,95.91,88.67,93.42,81.11,76.1,80.9,94.94,80.35,83.65,75.11,85.61,93.21,90.06,91.31,98.19,77.94,87.23,78.82,91.89,88.36,94.83,75.9,77.15,94.97,81.67,83.23,88.84,77.25,91.3
17,Male,Academic,STEM,82.47,94.02,97.81,97.6,92.75,77.28,93.6,94.08,93.74,91.82,83.24,91.98,75.16,86.02,85.95,98.15,89.41,87.44,93.95,98.66,80.72,84.87,75.44,93.1,75.55,82.93,82.16,78.06,93.37,88.17,98.59,79.16,81.75,79.67,96.78,90.01
18,Male,Academic,HUMSS,91.77,96.79,87.98,85.18,76.15,93.47,91.43,75.77,92.45,87.07,85.95,85.62,93.81,97.42,78.32,93.94,95.9,88.47,94.33,75.32,87.88,82.55,90.4,80.86,92.58,76.8,84.86,99.8,99.11,82.99,93.25,79.87,81.37,94.2,84.43,90.66
15,Female,Academic,ABM,91.57,92.61,79.28,98.19,82.63,84.59,77.16,75.28,89.41,93.29,85.37,96.42,99.46,94.3,85.04,79.19,85.42,90.96,98.3,95.88,91.15,96.4,93.14,75.45,98.28,99.15,89.27,88.25,84.55,98.89,79.69,80.67,82.13,95.22,83.36,86.14
15,Male,TVL,ICT,78.77,80.61,83.97,80.52,92.75,99.56,76.5,82.45,84.13,93.91,95.3,99.33,85.72,81.46,95.12,93.34,82.43,85.02,97.14,86.68,86.54,84.95,99.54,95.72,92.43,96,84.49,82.4,91.39,88.98,84.75,86.16,97.22,82.42,97.69,87.03
18,Female,Academic,ABM,80.13,76.5,84.54,76.26,85.58,87.37,78.6,87.76,88.37,99.36,94.41,82.86,99.68,88.2,78.32,89.69,94.36,89.64,86.98,86.35,84.32,87.32,94.07,90.13,91.4,76.1,86.93,78.38,92.23,95.91,84.92,87.76,89.14,81.12,83.07,85.12
16,Male,Academic,STEM,86.19,86.31,94.06,98.16,85.37,78.03,86.81,91.52,82.52,95.17,90.59,84.95,82.08,92.88,97.78,81.58,81.28,87.82,91.13,98.24,98.48,94.48,75.36,78.01,91.28,87.77,89.34,89.71,85.21,75.87,75.36,85.21,95.67,80.91,95.5,84.55
16,Male,TVL,HE,78.48,76.28,82.35,80.16,83.56,96.7,78.47,92.4,87.43,98.79,87.19,85.79,82.11,93.93,95.8,94.47,88.19,89.64,85.34,76.01,77.45,88,88.61,97.71,84.54,88.46,89.55,87.94,97.22,77.23,93.85,82.48,77.92,81.99,79.96,91.49
18,Female,TVL,IA-CES/EPAS,91.42,93.63,79.04,97.89,84.73,79.9,79.53,76.2,89.75,78.64,78.38,92.73,90.09,79.16,77.05,94.73,85.42,87.12,79.44,85.3,76.45,80.55,87.07,78.17,99.94,84.83,86.98,75.67,82.15,99.8,95.64,85.55,80.95,82.61,88.33,87.99
15,Male,Academic,STEM,91.4,88.56,82.79,94.39,77.76,94.96,98.76,99.62,90.27,85.19,95.37,90.56,80.25,94.81,81.88,82.54,79.22,91.05,92.51,90.73,91.06,79.71,91.43,78.19,96.65,75.15,86.84,77.15,92.94,87.57,97.64,89.57,87.72,97.02,95.06,79.54
16,Female,TVL,ICT,90.06,94.81,77.17,78.01,88.5,83.43,80.18,75.06,87.18,94.69,99.26,88.18,79.45,95.21,99.99,78.82,82.36,82.83,93.25,97.06,84.33,93.86,94.32,86.01,93.06,94.08,85.98,81.04,82.12,75.04,89.07,83.62,87.31,76.08,90.76,89.5
15,Female,Academic,STEM,91.96,94.69,80.33,86.84,86.74,90.35,82.17,79.04,86.92,83.51,94.54,81.2,91.36,97.27,87.29,85.96,87.72,86.15,81.07,91.06,75.18,77.23,89.48,82.72,84.05,81.77,89.58,91.99,77.23,79.3,89.45,93,80.34,88.09,84.97,96.35
16,Male,Academic,STEM,86.98,97.26,75.67,76.79,98.93,96.83,96.77,87.98,85.2,82.4,82.15,86.65,96.54,78.27,81.87,75.56,99.82,85.48,97.86,92.77,97.43,82.06,85.59,77.79,98.69,98.32,85.05,80.54,90.79,79.06,87.21,75.48,88.67,99.87,80.12,90.6
16,Female,Academic,HUMSS,84.82,80.88,87.13,84.8,92.97,81.38,92.64,83.09,87,99.86,78.16,96.97,86.78,90.75,97.93,79.76,92.05,88.55,93.07,86.81,96.51,94.09,88.64,93.66,90.83,98.7,84.86,99.1,84.64,93.2,79.44,85.08,83.68,91.61,87.94,89.53
15,Female,TVL,IA-AS,82.7,95.28,93.27,80.07,84.09,78.29,80.52,76.48,85.71,79.47,99.43,94.15,93.1,90.38,77.44,98.66,83.27,88.85,97.11,85.62,91.09,93.76,76.08,85.71,82.54,87.08,83.87,97.85,89.68,75.13,87.87,92.9,78.08,86.35,88.03,87.48
16,Male,TVL,IA-AS,91.95,99.87,93.63,84.69,83.69,94.01,81.6,76.4,88.76,78.18,89.98,86.48,77.13,79.41,76.63,87.31,75.39,86.99,96.13,98.21,83.05,84.84,94.7,79.86,85.49,75.42,88.18,81.32,88.3,90.91,96.23,87.23,82.26,97.73,75.79,88.4
16,Male,Academic,STEM,90.71,87.24,95.74,84.49,93.86,79.9,99.96,88.24,86.56,87.29,97.05,75.89,84.63,85.93,94.19,88.86,77.43,89.22,92.09,77.1,98.55,99.06,94.17,90.08,92.31,90.69,88.56,75.82,87.64,88.73,84.69,96.71,93.1,76.37,93.77,82.86
18,Female,TVL,HE,89.45,99.1,93.43,77.25,78.06,81.26,92.47,77.03,89.66,82.18,86.03,77.28,93.34,80.08,80.62,94.87,94.96,89.69,97.2,88.16,94.71,83.11,96.23,75.52,80.56,75.77,90.24,93.36,90.76,80.77,95.31,94.29,90.4,99.17,91.52,87.2
17,Male,TVL,IA-CES/EPAS,84.96,89.56,82.68,78.34,93.79,89.86,82.65,91.84,87.1,83.98,92.51,96.82,96.63,95.87,82.39,91.24,93.83,86.48,86.3,75.95,85.84,98.94,98.2,94.88,80.12,78.4,85.68,76.63,83.35,94.67,78.49,77.87,77.9,94.5,92.66,89.89
16,Male,TVL,ICT,93.41,80.35,81.51,77.61,85.66,92.91,80.87,82.19,87.1,91.16,75.9,87.96,93.43,87.21,93.57,89.88,79.4,88.68,84.13,76.09,79.1,75.39,86.89,76.46,80.56,93.34,84.89,85.8,83.11,90.9,88.35,90.5,93.66,86.84,77.14,92.74
17,Female,Academic,HUMSS,84.1,75.27,94.4,84.74,95.28,91.88,78.96,87.66,89,75.51,92.58,81.01,97.17,83.19,76.04,86.98,78.99,89.33,96.04,84.96,90.77,89.03,99.1,86.43,86.32,79.33,85.66,97.59,85.24,95.25,95.87,99.79,97.92,89.81,85.26,91.28
15,Male,TVL,ICT,80.17,90.9,75.55,89.66,97.61,88.3,92.92,75.23,86.26,86.92,93.96,75.02,80.45,96.15,82.13,99.32,88.19,84.04,84.59,79.15,93.6,89.43,76.3,94.24,94.11,80.91,84.83,75.56,89.9,76.12,98.3,86.89,97.27,80.27,79.22,89.41
15,Female,TVL,HE,79.01,78.36,90.4,89.13,91.06,79.44,93.06,95.22,88.83,90.19,89.71,78.04,76.58,82.46,93.22,95.22,82.41,87.1,79.65,97.85,95.46,77.18,93.26,91.23,78.93,90.98,89.16,84.05,98.62,79.13,78.79,96.69,91.53,79.23,91.8,86.76
16,Female,Academic,STEM,92.89,88.13,90.22,93.75,98.08,86.42,81.73,90.72,87.09,81.89,96.33,76.36,79.73,78.4,94.52,88.67,82.54,89.32,87.48,87.08,89.68,75.89,97.28,79.25,85.87,99.69,89.25,87.08,93.94,98.07,94.57,92.08,77.56,82.93,92.85,83.9
18,Female,Academic,STEM,82.9,75.87,94.5,80.62,81.48,81.82,99.78,79.21,89.44,83.75,79.15,99.38,88.86,91.88,80.49,78.64,95.2,88.99,96.88,85.67,85.81,92.25,85.06,81.26,95.88,79.38,88.63,81.4,96.24,93.16,92.78,86.27,78.51,86.23,85.62,89.56
17,Male,TVL,IA-AS,88.09,96.91,88.85,91.45,84.92,96.8,95.18,78.18,91.88,94.38,76.99,84.18,81.15,97.58,98.26,79.13,90.71,86.76,86.75,88.24,76.76,88.41,93.4,96.6,80.99,93.86,88.39,81.62,82.85,92.1,90.66,88.36,99.33,83.49,99.56,91.31
17,Female,Academic,HUMSS,81.8,99.92,95.69,91.71,80,95.79,82.89,93.19,87.16,75.51,95.64,87.81,98.44,94.26,87.78,76.77,98.72,90.08,89.72,81.23,84.36,91.87,97.08,97.23,89.39,91.6,92.31,76.01,97,86.2,81.54,79.52,90.79,99.57,85.26,83.86
16,Male,TVL,IA-CES/EPAS,85.87,87.32,80.68,92.13,78.33,87.3,98.66,81.98,86.2,81.69,76.28,81.15,95.68,76.36,79.47,97.96,97.31,86.26,80.17,80.23,98.64,97.59,83.33,81.9,90.61,77.57,88.04,97.08,85.06,95.59,84.71,92.73,90.3,78.85,78.5,87.43
18,Male,TVL,ICT,84.44,90.71,82.11,89.8,86.6,82.92,91.98,89.43,91.58,89.85,98.68,82.38,75.39,77.95,78.76,83.86,81.57,87.36,89.99,90.34,89.25,96.67,86.74,77.96,96.73,80.41,88.86,78.77,96.61,90.5,87.58,84.43,80.92,96.03,75.24,87.42
15,Female,TVL,IA-AS,90.38,96.93,88.72,94.25,78.24,89.43,99.18,79.73,85.66,78.41,75.3,95.71,88.95,80.86,80.55,84.65,92.07,92.98,80.79,76.69,99.41,78.49,75.95,98.15,78.04,97.18,89.02,93.02,84.99,96.29,95.96,78.22,87.12,95.44,84.21,89.04
16,Male,TVL,IA-AS,98.61,84.59,81.39,83.68,92.77,83.39,79.22,98.08,84.5,89.85,79.08,76.49,95.31,99.01,78.03,89.65,83.23,88.34,85.02,89.82,85.18,98.56,78.39,83.27,83.21,75.19,85.59,81.62,79.11,93.21,84.89,99.48,90.54,76.15,84.73,89.42
16,Female,TVL,IA-CES/EPAS,84.5,97.68,94.14,97.55,75.44,83.65,87.28,80,83.41,88.85,98.28,94.73,82.72,80.77,95.81,89.86,87.84,87.91,83.2,89.47,76.01,84.32,78.62,92.43,81.07,91.03,86.76,79.59,84.69,93.86,89.25,82.07,88.5,91.35,92.54,89.92
18,Male,TVL,ICT,83.27,77.15,81.32,91.06,96.5,76.25,76.2,78.02,89.96,84.6,75.54,96.87,81.05,99.36,82.1,91.08,75.13,89.87,83.35,76.2,78.41,84.61,84.19,94.64,80.4,99.44,87.46,84.18,90.33,80.27,97.91,80.14,97.38,87.22,79.91,85.65
18,Female,TVL,HE,81.46,97.23,94.89,82.76,76.67,84.75,99.58,87.75,89.01,92.13,99.3,98.6,85.46,76.69,87.68,96.58,97.51,89.66,79.77,75.03,96.6,78.65,86.77,85.27,85.46,82.24,91.68,80.65,88.78,99.85,80.52,85.03,79.02,90.1,80.63,87.95
17,Male,TVL,HE,99.74,80.44,93.47,89.23,80.55,87.24,80.55,87.29,85.7,99.72,93.39,97.04,86.42,99.97,88.65,84.4,84.82,84.66,92.35,97.5,75,92.01,76.03,78.43,95.85,75.21,87.9,86.05,75.85,94.6,78.4,96.06,99.82,84.26,97.81,87.52
16,Male,TVL,IA-CES/EPAS,97.1,88.76,82.91,99.29,79.46,89.68,97.31,82.56,89.26,78.84,89.64,91.44,88.83,77.95,97.53,95.77,98.29,93.26,91.92,90.11,78.37,96.04,89.48,80.81,91.32,81.61,84.49,88.31,82.37,82.01,84.18,75.44,92.47,77.77,78.59,83.6
16,Male,TVL,HE,86.36,84.58,91.39,96.49,90.79,85.06,94.86,87.56,86.51,92.63,97.51,77.48,87.91,87.12,81.14,95.63,83.39,89.35,78.94,93.76,85.25,82.74,88.23,91.63,85.83,92.9,87.38,79.75,93.02,95.14,81.92,90.53,91.69,91.07,75.45,82.82
18,Male,Academic,ABM,96.65,84.83,77.96,93.07,86.5,76.81,83.87,87.31,89.11,77.63,80.17,81.99,87.08,84.09,83.96,97.25,87.89,87.64,85.3,96.03,92.08,84.49,92.33,99.72,95.82,76.11,91.05,82.68,85.73,98.68,89.36,78.52,89.26,84.01,84.06,89.43
16,Male,Academic,ABM,97.21,81.26,83.24,94.23,83.58,81.28,92.05,90.06,87.55,89.36,78.61,76.97,88.43,98.1,77.38,99.24,98.21,86.16,79.77,89.44,94.32,81.8,84.4,93.72,99.52,85.13,86.72,88.43,94.37,76.32,85.35,76.73,86.07,82.7,91.99,87.15
18,Female,TVL,IA-CES/EPAS,84.36,93.98,81.27,86.23,85.29,76.93,75.83,82.86,82.24,96.33,96.15,75.13,99.77,92.16,99.69,84.48,97.42,90.25,84.19,86.76,84.73,77.23,84.3,89.44,98.35,82.94,89.45,78.42,86.21,85.32,75.16,83.83,76.82,82.06,77.68,89.1
15,Male,Academic,ABM,92.37,79.53,79.07,89.44,89.63,98.34,78.19,78.2,86.24,84.31,87.46,83.9,84.35,90.2,93.34,76.98,87.85,90.53,79.91,79.04,77.19,80.99,83.39,77.19,76.67,98.55,89.55,79.87,94.83,80.04,86.55,85.93,76.42,92.95,77.21,88.83
18,Male,TVL,IA-CES/EPAS,84.68,79.84,87.07,83.03,85.13,99.31,79.61,82.29,86.66,94.02,77.19,80.6,79.95,88.76,97.56,81,83.39,87.93,86.86,79.86,97.95,98.53,84.58,98.08,87.32,96.6,85.18,89.44,81.29,77.01,97.7,91.18,82.79,90.27,88.51,90.26
15,Female,Academic,HUMSS,91.23,83.19,75.66,98.95,87.64,90.41,84.39,87.06,86.41,92.97,76.63,75.07,97.05,99.37,78.86,80.92,95.63,92.53,92.83,96.83,92.3,87.44,94.18,97.09,80.86,81.55,84.52,94.2,79.09,81.89,90.66,95.15,75.04,99.3,92.69,91.37
15,Female,Academic,HUMSS,87.47,97.07,88.51,82.43,80.97,89.57,92.68,79.89,89.81,97.15,90.36,98.2,75,75.63,85.14,99.71,76.47,88.96,80.78,95.74,89.17,92.82,95.57,75.44,79.58,87.41,87.97,86.55,96.17,83.82,89.23,76.21,85.29,95.02,76.23,89.64
17,Male,TVL,HE,97.46,93.44,78.31,87.65,79.58,76.38,75.45,75.13,87.64,80.34,94.93,81.14,85.59,95.53,99.76,94.85,92.45,89.49,98.15,91.53,81.96,80.91,76.07,96.24,87.4,91.94,87.78,92.26,98.68,86.41,79.06,98.02,90.52,94.91,98.12,89.93
16,Male,TVL,IA-AS,78.81,76.71,89.11,89.96,81.42,87.71,77.32,87.51,82.36,90.82,77.43,97.01,89.44,79.13,86.14,98.14,81.77,87.43,99.66,83.63,96.48,91.42,84.68,90.19,94.03,93.52,87.82,80.65,98.68,87.69,76.11,96.37,84.39,88.03,96.51,86.13
17,Female,TVL,HE,88.67,84.34,85.52,82.8,95.67,90.25,95.08,97.38,85.13,75.57,79.77,81.04,78.78,85.03,86.99,77.98,77.18,81.69,90.93,94.34,92.36,85.42,76.05,87.62,84.55,92.86,87.63,83.47,77,95.34,96.29,87.2,97.69,90.97,91.84,88.31
15,Male,Academic,ABM,99.21,87.98,94.93,75.28,87.67,95.13,81.86,86.81,89.31,82.89,87.26,98.55,85.04,75.72,91.13,86.36,81.84,91.14,92.96,87.11,84.26,88.25,92.1,89.57,77.53,91.69,86.2,84.71,77.48,89.16,90.79,93.1,83.21,81.42,93.55,93.26
18,Female,TVL,ICT,81.34,98.35,95.11,77.13,79.08,78.28,80.01,84.08,89.24,77.75,90.59,88.91,94.96,95.76,91.71,99.57,95,87.42,85.08,92.63,97.28,84.17,95.86,75.11,76.22,83.96,83.67,81.18,79.46,85.39,92.36,82.77,93.06,76.1,88.97,84.02
16,Male,TVL,ICT,86.47,85.68,86.59,87.65,81.81,87.46,91.58,91.23,87.01,80.04,87.95,84.27,76.9,84.05,96.72,93.98,77.88,87.51,82.05,82.68,90.36,77.55,76.12,77.1,94.12,90.49,90.72,75.05,83.27,91.8,95.87,80.75,82.86,96.58,76.75,86.7
