age,gender,track,g7_filipino,g7_english,g7_math,g7_science,g7_ap,g7_tle,g7_mapeh,g7_esp,g8_filipino,g8_english,g8_math,g8_science,g8_ap,g8_tle,g8_mapeh,g8_esp,g9_filipino,g9_english,g9_math,g9_science,g9_ap,g9_tle,g9_mapeh,g9_esp,g10_filipino,g10_english,g10_math,g10_science,g10_ap,g10_tle,g10_mapeh,g10_esp
16,Female,Academic,93.85,97.67,93.67,85.02,76.57,78.23,94.5,78.41,78.49,84.98,94.79,88.89,83.72,84.76,92.86,78.67,98.79,85.58,90.08,99.66,79.29,75.57,90.97,86.62,88.18,87.85,97.77,88.41,94.85,77.86,75.44,82.36
16,Male,Academic,79.87,92.07,76.05,82.9,77.94,97.4,89.76,92.69,87.57,95.96,94.62,96.74,97.84,88.4,93.03,85.53,93.35,79.22,99.42,77.9,77.95,85.04,90.38,78.33,91.32,77.38,91.49,98.7,88.53,90.45,87.93,86.58
16,Male,Academic,81.3,98.25,78.06,99.85,93.3,88.55,80.45,79.51,76.5,88.01,86.14,99.44,92.27,77.18,95.06,90.48,82.82,93.22,88.64,81.99,85.93,78.01,85.03,90.52,90.43,80.28,82.81,98.47,93.39,79.62,98.68,95.51
15,Male,Academic,88.12,95.81,80,87.07,77.84,84.91,81.76,89.24,94.2,95.11,91.86,85.68,83.23,86.24,75,80.38,85.43,77.46,86.06,91.75,75.17,84.36,99.54,83.3,97.36,93.82,82.22,89.12,96.13,84.57,75.64,99.06
18,Male,TVL,82.44,95.65,89.45,98.42,80.05,77.28,81.91,92.12,84.8,90.89,85.65,82.97,82.77,93.33,92.09,80.2,80.79,82.21,77.62,76.45,89.91,91.75,81.44,76.93,94.35,89.67,80.46,78.02,82.16,93.98,90.12,78.95
16,Male,Academic,82.06,77.64,95.3,88.21,76.72,84.19,87.54,76,91.67,84.28,76.53,79.02,97.92,89.06,81.13,93.11,89.77,93.04,96.76,83.23,79.58,89.84,95.74,83.07,82.11,92.8,88.89,92.72,81.08,94.91,98.14,98.46
15,Male,Academic,75.05,91.11,87.11,88.41,79.41,90.15,81.16,84.66,82.04,85.81,87.73,97.03,75.58,81.44,98.45,84.93,86.12,77.49,93.89,91.92,90.52,98.89,92.52,88.79,98.91,82,90.57,77.99,86.05,87.6,97.92,82.12
18,Male,TVL,89.71,89.42,94.25,75.15,84.1,78.68,92.65,97.76,80.64,88.41,78.65,83.37,91.02,98.02,97.72,97.47,96.67,89.4,91.24,96.2,76,99.29,87.37,93.59,84.68,88.64,78.25,87.58,85.18,88.63,81.26,99.23
17,Male,Academic,93.17,76.9,75.13,83.76,84.54,77.56,92.35,96.63,89.56,75.01,95.56,99.22,82.23,80.97,89.98,85.87,83.66,98.41,86.75,86.81,86.7,84.28,83.46,97.54,79.31,87.29,83.3,84.27,91.49,86.05,78.02,93.02
18,Female,TVL,76.6,85.59,89.97,76.72,79.15,94.36,77.31,94.65,89.88,83.27,80.79,85.42,89.93,85.18,93.96,82.62,87.2,82.39,97.34,94.79,98.7,91.85,85.55,96.71,77.08,94.85,88.77,91.01,96.29,76.72,78.14,89.59
15,Male,Academic,91.53,77.41,95.67,96.93,82.2,91.16,99.06,95.91,93.42,81.11,76.1,80.9,94.94,80.35,83.65,75.11,93.21,90.06,91.31,98.19,77.94,87.23,78.82,91.89,94.83,75.9,77.15,94.97,81.67,83.23,88.84,77.25
17,Male,Academic,82.47,94.02,97.81,97.6,92.75,77.28,93.6,94.08,91.82,83.24,91.98,75.16,86.02,85.95,98.15,89.41,93.95,98.66,80.72,84.87,75.44,93.1,75.55,82.93,78.06,93.37,88.17,98.59,79.16,81.75,79.67,96.78
18,Male,Academic,91.77,96.79,87.98,85.18,76.15,93.47,91.43,75.77,87.07,85.95,85.62,93.81,97.42,78.32,93.94,95.9,94.33,75.32,87.88,82.55,90.4,80.86,92.58,76.8,99.8,99.11,82.99,93.25,79.87,81.37,94.2,84.43
15,Female,Academic,91.57,92.61,79.28,98.19,82.63,84.59,77.16,75.28,93.29,85.37,96.42,99.46,94.3,85.04,79.19,85.42,98.3,95.88,91.15,96.4,93.14,75.45,98.28,99.15,88.25,84.55,98.89,79.69,80.67,82.13,95.22,83.36
15,Male,TVL,78.77,80.61,83.97,80.52,92.75,99.56,76.5,82.45,93.91,95.3,99.33,85.72,81.46,95.12,93.34,82.43,97.14,86.68,86.54,84.95,99.54,95.72,92.43,96,82.4,91.39,88.98,84.75,86.16,97.22,82.42,97.69
18,Female,Academic,80.13,76.5,84.54,76.26,85.58,87.37,78.6,87.76,99.36,94.41,82.86,99.68,88.2,78.32,89.69,94.36,86.98,86.35,84.32,87.32,94.07,90.13,91.4,76.1,78.38,92.23,95.91,84.92,87.76,89.14,81.12,83.07
16,Male,Academic,86.19,86.31,94.06,98.16,85.37,78.03,86.81,91.52,95.17,90.59,84.95,82.08,92.88,97.78,81.58,81.28,91.13,98.24,98.48,94.48,75.36,78.01,91.28,87.77,89.71,85.21,75.87,75.36,85.21,95.67,80.91,95.5
16,Male,TVL,78.48,76.28,82.35,80.16,83.56,96.7,78.47,92.4,98.79,87.19,85.79,82.11,93.93,95.8,94.47,88.19,85.34,76.01,77.45,88,88.61,97.71,84.54,88.46,87.94,97.22,77.23,93.85,82.48,77.92,81.99,79.96
18,Female,TVL,91.42,93.63,79.04,97.89,84.73,79.9,79.53,76.2,78.64,78.38,92.73,90.09,79.16,77.05,94.73,85.42,79.44,85.3,76.45,80.55,87.07,78.17,99.94,84.83,75.67,82.15,99.8,95.64,85.55,80.95,82.61,88.33
15,Male,Academic,91.4,88.56,82.79,94.39,77.76,94.96,98.76,99.62,85.19,95.37,90.56,80.25,94.81,81.88,82.54,79.22,92.51,90.73,91.06,79.71,91.43,78.19,96.65,75.15,77.15,92.94,87.57,97.64,89.57,87.72,97.02,95.06
16,Female,TVL,90.06,94.81,77.17,78.01,88.5,83.43,80.18,75.06,94.69,99.26,88.18,79.45,95.21,99.99,78.82,82.36,93.25,97.06,84.33,93.86,94.32,86.01,93.06,94.08,81.04,82.12,75.04,89.07,83.62,87.31,76.08,90.76
15,Female,Academic,91.96,94.69,80.33,86.84,86.74,90.35,82.17,79.04,83.51,94.54,81.2,91.36,97.27,87.29,85.96,87.72,81.07,91.06,75.18,77.23,89.48,82.72,84.05,81.77,91.99,77.23,79.3,89.45,93,80.34,88.09,84.97
16,Male,Academic,86.98,97.26,75.67,76.79,98.93,96.83,96.77,87.98,82.4,82.15,86.65,96.54,78.27,81.87,75.56,99.82,97.86,92.77,97.43,82.06,85.59,77.79,98.69,98.32,80.54,90.79,79.06,87.21,75.48,88.67,99.87,80.12
16,Female,Academic,84.82,80.88,87.13,84.8,92.97,81.38,92.64,83.09,99.86,78.16,96.97,86.78,90.75,97.93,79.76,92.05,93.07,86.81,96.51,94.09,88.64,93.66,90.83,98.7,99.1,84.64,93.2,79.44,85.08,83.68,91.61,87.94
15,Female,TVL,82.7,95.28,93.27,80.07,84.09,78.29,80.52,76.48,79.47,99.43,94.15,93.1,90.38,77.44,98.66,83.27,97.11,85.62,91.09,93.76,76.08,85.71,82.54,87.08,97.85,89.68,75.13,87.87,92.9,78.08,86.35,88.03
16,Male,TVL,91.95,99.87,93.63,84.69,83.69,94.01,81.6,76.4,78.18,89.98,86.48,77.13,79.41,76.63,87.31,75.39,96.13,98.21,83.05,84.84,94.7,79.86,85.49,75.42,81.32,88.3,90.91,96.23,87.23,82.26,97.73,75.79
16,Male,Academic,90.71,87.24,95.74,84.49,93.86,79.9,99.96,88.24,87.29,97.05,75.89,84.63,85.93,94.19,88.86,77.43,92.09,77.1,98.55,99.06,94.17,90.08,92.31,90.69,75.82,87.64,88.73,84.69,96.71,93.1,76.37,93.77
18,Female,TVL,89.45,99.1,93.43,77.25,78.06,81.26,92.47,77.03,82.18,86.03,77.28,93.34,80.08,80.62,94.87,94.96,97.2,88.16,94.71,83.11,96.23,75.52,80.56,75.77,93.36,90.76,80.77,95.31,94.29,90.4,99.17,91.52
17,Male,TVL,84.96,89.56,82.68,78.34,93.79,89.86,82.65,91.84,83.98,92.51,96.82,96.63,95.87,82.39,91.24,93.83,86.3,75.95,85.84,98.94,98.2,94.88,80.12,78.4,76.63,83.35,94.67,78.49,77.87,77.9,94.5,92.66
16,Male,TVL,93.41,80.35,81.51,77.61,85.66,92.91,80.87,82.19,91.16,75.9,87.96,93.43,87.21,93.57,89.88,79.4,84.13,76.09,79.1,75.39,86.89,76.46,80.56,93.34,85.8,83.11,90.9,88.35,90.5,93.66,86.84,77.14
17,Female,Academic,84.1,75.27,94.4,84.74,95.28,91.88,78.96,87.66,75.51,92.58,81.01,97.17,83.19,76.04,86.98,78.99,96.04,84.96,90.77,89.03,99.1,86.43,86.32,79.33,97.59,85.24,95.25,95.87,99.79,97.92,89.81,85.26
15,Male,TVL,80.17,90.9,75.55,89.66,97.61,88.3,92.92,75.23,86.92,93.96,75.02,80.45,96.15,82.13,99.32,88.19,84.59,79.15,93.6,89.43,76.3,94.24,94.11,80.91,75.56,89.9,76.12,98.3,86.89,97.27,80.27,79.22
15,Female,TVL,79.01,78.36,90.4,89.13,91.06,79.44,93.06,95.22,90.19,89.71,78.04,76.58,82.46,93.22,95.22,82.41,79.65,97.85,95.46,77.18,93.26,91.23,78.93,90.98,84.05,98.62,79.13,78.79,96.69,91.53,79.23,91.8
16,Female,Academic,92.89,88.13,90.22,93.75,98.08,86.42,81.73,90.72,81.89,96.33,76.36,79.73,78.4,94.52,88.67,82.54,87.48,87.08,89.68,75.89,97.28,79.25,85.87,99.69,87.08,93.94,98.07,94.57,92.08,77.56,82.93,92.85
18,Female,Academic,82.9,75.87,94.5,80.62,81.48,81.82,99.78,79.21,83.75,79.15,99.38,88.86,91.88,80.49,78.64,95.2,96.88,85.67,85.81,92.25,85.06,81.26,95.88,79.38,81.4,96.24,93.16,92.78,86.27,78.51,86.23,85.62
17,Male,TVL,88.09,96.91,88.85,91.45,84.92,96.8,95.18,78.18,94.38,76.99,84.18,81.15,97.58,98.26,79.13,90.71,86.75,88.24,76.76,88.41,93.4,96.6,80.99,93.86,81.62,82.85,92.1,90.66,88.36,99.33,83.49,99.56
17,Female,Academic,81.8,99.92,95.69,91.71,80,95.79,82.89,93.19,75.51,95.64,87.81,98.44,94.26,87.78,76.77,98.72,89.72,81.23,84.36,91.87,97.08,97.23,89.39,91.6,76.01,97,86.2,81.54,79.52,90.79,99.57,85.26
16,Male,TVL,85.87,87.32,80.68,92.13,78.33,87.3,98.66,81.98,81.69,76.28,81.15,95.68,76.36,79.47,97.96,97.31,80.17,80.23,98.64,97.59,83.33,81.9,90.61,77.57,97.08,85.06,95.59,84.71,92.73,90.3,78.85,78.5
18,Male,TVL,84.44,90.71,82.11,89.8,86.6,82.92,91.98,89.43,89.85,98.68,82.38,75.39,77.95,78.76,83.86,81.57,89.99,90.34,89.25,96.67,86.74,77.96,96.73,80.41,78.77,96.61,90.5,87.58,84.43,80.92,96.03,75.24
15,Female,TVL,90.38,96.93,88.72,94.25,78.24,89.43,99.18,79.73,78.41,75.3,95.71,88.95,80.86,80.55,84.65,92.07,80.79,76.69,99.41,78.49,75.95,98.15,78.04,97.18,93.02,84.99,96.29,95.96,78.22,87.12,95.44,84.21
16,Male,TVL,98.61,84.59,81.39,83.68,92.77,83.39,79.22,98.08,89.85,79.08,76.49,95.31,99.01,78.03,89.65,83.23,85.02,89.82,85.18,98.56,78.39,83.27,83.21,75.19,81.62,79.11,93.21,84.89,99.48,90.54,76.15,84.73
16,Female,TVL,84.5,97.68,94.14,97.55,75.44,83.65,87.28,80,88.85,98.28,94.73,82.72,80.77,95.81,89.86,87.84,83.2,89.47,76.01,84.32,78.62,92.43,81.07,91.03,79.59,84.69,93.86,89.25,82.07,88.5,91.35,92.54
18,Male,TVL,83.27,77.15,81.32,91.06,96.5,76.25,76.2,78.02,84.6,75.54,96.87,81.05,99.36,82.1,91.08,75.13,83.35,76.2,78.41,84.61,84.19,94.64,80.4,99.44,84.18,90.33,80.27,97.91,80.14,97.38,87.22,79.91
18,Female,TVL,81.46,97.23,94.89,82.76,76.67,84.75,99.58,87.75,92.13,99.3,98.6,85.46,76.69,87.68,96.58,97.51,79.77,75.03,96.6,78.65,86.77,85.27,85.46,82.24,80.65,88.78,99.85,80.52,85.03,79.02,90.1,80.63
17,Male,TVL,99.74,80.44,93.47,89.23,80.55,87.24,80.55,87.29,99.72,93.39,97.04,86.42,99.97,88.65,84.4,84.82,92.35,97.5,75,92.01,76.03,78.43,95.85,75.21,86.05,75.85,94.6,78.4,96.06,99.82,84.26,97.81
16,Male,TVL,97.1,88.76,82.91,99.29,79.46,89.68,97.31,82.56,78.84,89.64,91.44,88.83,77.95,97.53,95.77,98.29,91.92,90.11,78.37,96.04,89.48,80.81,91.32,81.61,88.31,82.37,82.01,84.18,75.44,92.47,77.77,78.59
16,Male,TVL,86.36,84.58,91.39,96.49,90.79,85.06,94.86,87.56,92.63,97.51,77.48,87.91,87.12,81.14,95.63,83.39,78.94,93.76,85.25,82.74,88.23,91.63,85.83,92.9,79.75,93.02,95.14,81.92,90.53,91.69,91.07,75.45
18,Male,Academic,96.65,84.83,77.96,93.07,86.5,76.81,83.87,87.31,77.63,80.17,81.99,87.08,84.09,83.96,97.25,87.89,85.3,96.03,92.08,84.49,92.33,99.72,95.82,76.11,82.68,85.73,98.68,89.36,78.52,89.26,84.01,84.06
16,Male,Academic,97.21,81.26,83.24,94.23,83.58,81.28,92.05,90.06,89.36,78.61,76.97,88.43,98.1,77.38,99.24,98.21,79.77,89.44,94.32,81.8,84.4,93.72,99.52,85.13,88.43,94.37,76.32,85.35,76.73,86.07,82.7,91.99
18,Female,TVL,84.36,93.98,81.27,86.23,85.29,76.93,75.83,82.86,96.33,96.15,75.13,99.77,92.16,99.69,84.48,97.42,84.19,86.76,84.73,77.23,84.3,89.44,98.35,82.94,78.42,86.21,85.32,75.16,83.83,76.82,82.06,77.68
15,Male,Academic,92.37,79.53,79.07,89.44,89.63,98.34,78.19,78.2,84.31,87.46,83.9,84.35,90.2,93.34,76.98,87.85,79.91,79.04,77.19,80.99,83.39,77.19,76.67,98.55,79.87,94.83,80.04,86.55,85.93,76.42,92.95,77.21
18,Male,TVL,84.68,79.84,87.07,83.03,85.13,99.31,79.61,82.29,94.02,77.19,80.6,79.95,88.76,97.56,81,83.39,86.86,79.86,97.95,98.53,84.58,98.08,87.32,96.6,89.44,81.29,77.01,97.7,91.18,82.79,90.27,88.51
15,Female,Academic,91.23,83.19,75.66,98.95,87.64,90.41,84.39,87.06,92.97,76.63,75.07,97.05,99.37,78.86,80.92,95.63,92.83,96.83,92.3,87.44,94.18,97.09,80.86,81.55,94.2,79.09,81.89,90.66,95.15,75.04,99.3,92.69
15,Female,Academic,87.47,97.07,88.51,82.43,80.97,89.57,92.68,79.89,97.15,90.36,98.2,75,75.63,85.14,99.71,76.47,80.78,95.74,89.17,92.82,95.57,75.44,79.58,87.41,86.55,96.17,83.82,89.23,76.21,85.29,95.02,76.23
17,Male,TVL,97.46,93.44,78.31,87.65,79.58,76.38,75.45,75.13,80.34,94.93,81.14,85.59,95.53,99.76,94.85,92.45,98.15,91.53,81.96,80.91,76.07,96.24,87.4,91.94,92.26,98.68,86.41,79.06,98.02,90.52,94.91,98.12
16,Male,TVL,78.81,76.71,89.11,89.96,81.42,87.71,77.32,87.51,90.82,77.43,97.01,89.44,79.13,86.14,98.14,81.77,99.66,83.63,96.48,91.42,84.68,90.19,94.03,93.52,80.65,98.68,87.69,76.11,96.37,84.39,88.03,96.51
17,Female,TVL,88.67,84.34,85.52,82.8,95.67,90.25,95.08,97.38,75.57,79.77,81.04,78.78,85.03,86.99,77.98,77.18,90.93,94.34,92.36,85.42,76.05,87.62,84.55,92.86,83.47,77,95.34,96.29,87.2,97.69,90.97,91.84
15,Male,Academic,99.21,87.98,94.93,75.28,87.67,95.13,81.86,86.81,82.89,87.26,98.55,85.04,75.72,91.13,86.36,81.84,92.96,87.11,84.26,88.25,92.1,89.57,77.53,91.69,84.71,77.48,89.16,90.79,93.1,83.21,81.42,93.55
18,Female,TVL,81.34,98.35,95.11,77.13,79.08,78.28,80.01,84.08,77.75,90.59,88.91,94.96,95.76,91.71,99.57,95,85.08,92.63,97.28,84.17,95.86,75.11,76.22,83.96,81.18,79.46,85.39,92.36,82.77,93.06,76.1,88.97
16,Male,TVL,86.47,85.68,86.59,87.65,81.81,87.46,91.58,91.23,80.04,87.95,84.27,76.9,84.05,96.72,93.98,77.88,82.05,82.68,90.36,77.55,76.12,77.1,94.12,90.49,75.05,83.27,91.8,95.87,80.75,82.86,96.58,76.75
16,Female,TVL,77.33,81.67,97.81,79.1,91.71,90.63,82,97.4,78.26,94.18,96.21,96.18,91.39,81.8,82.57,83.74,95.9,81.6,86.14,78.07,96.63,93.95,76.25,96.27,75.11,75.32,77.13,82.18,83.54,77.62,78.98,76.1
15,Female,TVL,81.88,99.58,92.44,86.05,96.05,82.35,92.5,82.63,79.35,79.82,89.6,97.22,76.39,92.6,95.18,88.07,83.22,86.19,85.06,97.24,82.96,81.64,87.12,98.37,78.19,77.7,96.11,90.64,89.56,93.13,94.94,87.46
16,Male,Academic,88.45,97.72,86.34,80.74,94.5,79.81,84.47,82,82.3,99.55,78.08,94.63,92.21,96.22,91.25,96.26,91.5,96.6,77.01,98.51,89.87,92.65,97.64,92.16,77.28,94.72,75.49,88.56,88.14,79.26,99.23,99.67
15,Female,TVL,94.07,79.8,95.7,92.9,95.82,83.82,81.34,79.16,86.85,77.84,80.39,96.81,86.06,99.9,96.95,78.82,82.05,75.12,94.52,78.01,76.88,77.46,96.96,98.88,95.38,80.73,77.62,97.15,92.48,78.44,90.3,78.77
16,Male,TVL,81.89,93.42,96.72,87.77,75.69,81.27,98.36,83.8,81.2,85.97,77.47,80.43,96.82,90.35,76.24,85.29,90.36,89.04,93.08,87.1,75.72,96.5,95.58,94.65,83.96,78.91,92.41,81.65,76.88,90.68,94.19,79.26
16,Female,Academic,92.95,83.97,86.29,98.22,82.97,82.86,94.05,82.76,82.38,88.95,86.17,80.91,91.83,87.79,87.3,95,98.49,81.9,78.58,75.19,98.01,96.75,76.52,90.16,89.14,91.37,81.04,86.71,97.03,96.05,80.98,76.7
17,Male,Academic,97.65,96.07,80.16,80.91,95.05,90.63,84.97,96.24,88.85,97.65,75.43,76.56,96.21,95.7,94.39,79.42,75.75,98.35,98.08,79.16,76.52,87.26,99.17,90.59,77.73,77.49,91.13,82.28,87.72,92.04,79.47,93.69
16,Female,TVL,80.72,97.9,81.53,88.54,81.31,94.71,92.94,99.06,92.1,98.46,89.31,99.92,75.3,88.88,75.32,75.81,76.97,93.65,93.92,93.97,85.78,88.33,79.31,83.42,94.64,75.62,90.94,91.52,87.39,99.3,92.47,76.09
15,Male,TVL,90.13,80.95,82.26,99.25,80.82,86.72,84.5,80.56,83.44,91.69,92.04,83.01,92.24,78.28,89.32,91.15,99.57,84.71,81.28,89.02,94.07,78.35,83.34,97.64,99.75,89.93,75.56,88.43,75.99,97.69,82.11,89.35
15,Male,TVL,93.21,94.91,82.86,83.64,88.64,84,81.53,76.38,91.54,79.88,81.85,92.36,88.45,89.64,79.97,97.59,85.78,99.88,76.04,93.95,85.43,98.4,96.53,76.58,92.92,76.97,89.24,89.02,88.28,75.12,92.8,86.32
16,Male,Academic,81.46,79.28,81.24,91.41,89.16,85.32,77.51,96.58,97.25,80.47,94.56,82.2,83.54,95.63,86.38,98.16,90.07,89.67,96.49,76.49,89.31,89.78,86.99,89.33,76.95,85.4,76.22,96.62,75.66,84.72,83.48,92.42
16,Female,TVL,79.82,84.26,92.64,89,91.13,78.35,77.03,92.49,80.31,94.7,79.39,94.91,89.1,83.45,84.33,86.87,92.66,95.43,90.63,97.21,86.74,93.36,83.92,97.93,86.32,96.43,76.06,91.09,91.13,97.39,76.49,97.43
17,Male,Academic,94.15,80.42,83.42,88.41,88.22,82.52,93.6,85.73,90.22,75.99,75.94,96.33,83.97,82.1,81.16,98.41,80.2,75.26,80.73,93.3,97.59,96.84,82.43,86.69,79.2,88.45,96.2,79.11,96.68,90.13,79.16,82.97
16,Female,TVL,86.27,93.79,75.37,95.86,89.5,79.65,80.71,83.91,80.2,84.38,85.6,81.71,79.05,83.99,95.23,89.73,91.36,87.99,84.84,94.42,88.16,93.78,99.07,77.22,89.88,86.78,88.57,88.56,89.53,87.55,88.9,87.13
18,Female,Academic,99.7,89.19,98.77,88.04,90.69,79.77,96.83,87.42,89.06,77.05,80.21,99.55,89.59,90.46,89.22,91.44,84.74,92.88,95.83,87.84,90.97,76.64,91.46,88.63,81.73,95.83,93.39,99.02,78.61,84.5,98.81,86.7
17,Female,TVL,87.52,87.7,76.09,85.27,98.2,90.88,87.48,84.56,80.18,77.78,82.41,80.2,96.08,80.62,92.69,99.25,77.51,82.77,94.22,86.79,78.7,77.24,98.54,76.89,94.19,92.44,93.75,99.58,98.65,75.38,82.03,75.18
15,Male,Academic,80.23,75.45,88.93,84.04,89.25,80.4,78.5,90.49,80.53,98.45,85.73,94.05,95.94,90.22,76.01,75.34,78.59,85.68,93.99,89.13,77.67,99.37,87.11,93.09,89.42,83.61,92.07,83.24,93.11,85.96,96.51,92.37
17,Female,Academic,92.45,81.73,82.75,94.48,96,86.93,99.03,95.71,75.02,86.7,78.52,98.41,96.52,92.64,98.18,75.41,97.33,80.8,99.28,98.61,75.71,89.77,76.54,84.44,88.07,86.33,93.13,75.56,94.74,89.55,92.46,98.28
17,Female,Academic,98.75,91.64,75.95,95.99,96.79,83.99,85.76,98.99,84.84,95.12,98.06,91.73,97.66,87.91,90.39,97.89,78.92,98.17,91.91,89.57,84.24,78.99,82.07,91.63,85.21,84.74,85.04,92.99,89.41,85.81,85.41,87.77
17,Male,TVL,81.65,90.51,88.92,94.41,99.58,90.72,94.61,85.32,80.88,87.16,90.86,76.11,78.97,87.36,93.81,79.05,84.28,80.69,79.07,83.94,96.73,81.8,98.32,85.87,85.05,85.15,76.17,91.17,77.67,85.31,80.27,82.36
17,Male,Academic,93.95,99.64,76.86,96.49,92.31,78.27,81.43,92.45,93.78,86.21,83.74,90.74,82.77,79.63,85.17,78.37,78.42,80.77,98.55,82,75.54,87.64,93.99,80.43,89.33,90.06,83.61,93.67,95.01,88.85,92.79,82.12
15,Male,TVL,95.54,81.6,80.51,76.72,89.18,96.99,87.28,85.12,84.48,80.37,91.43,78.01,92.03,83.7,81.36,93.95,83.03,92.69,90.25,96.87,91.65,75.71,83.5,84.82,91.87,95.6,82.63,93.17,99.96,79.62,85.44,93.26
16,Female,TVL,89.67,85.62,76.29,96.73,87.69,79.81,86.44,77.96,80.12,85.35,91.77,87.87,76.45,80.95,87.67,89.34,98.63,84.89,75.99,79.24,86.59,95.95,83.91,80.23,77.65,77.34,89.37,82.67,99.7,76.9,80.73,83.97
18,Male,Academic,99.52,99.86,76.35,85.99,96.35,92.4,76.58,85.84,76.57,75.36,77.48,91.06,96.85,91.54,76.5,87.63,97.51,91.26,91.94,77.16,80.11,88.59,88.09,80,83.49,83.46,87.13,92.11,86.12,98.15,96.3,82.83
18,Female,TVL,94.26,95.6,75.82,89.41,80.21,99.68,96.96,82.06,79.67,97.86,76.94,94.2,98.65,96.17,88.66,89.86,75.64,96.6,84.82,90.74,77.46,99.01,80.5,96.42,87.1,81.67,87.82,83.32,97.92,91.76,90.62,80.52
16,Female,Academic,88.18,91.13,92.06,88.05,96.11,87.96,83.11,75.02,75.1,82.64,84.59,86.61,81.4,90.32,89.29,84.58,84.57,75.78,83.81,86.22,94.56,94.21,98.56,91.03,99.29,83.63,80.62,91.48,80.98,81.95,78.19,79.38
17,Female,Academic,95.78,87.62,95.86,95.76,75.21,89.68,80.94,84.29,83.04,78.89,75.52,75.34,84.98,96.88,99.07,75.74,81.66,78.46,83.2,96.14,93.86,81.85,83.69,79.92,80.42,96.76,84.2,92.98,75.36,96.64,75.12,94.98
15,Female,TVL,90.35,88.19,81.83,80.24,82.95,87.01,91.23,82.38,75.86,95.88,79.86,90.55,82.48,80.63,94.93,85.04,98.26,95.38,94.87,76.05,80.12,75.94,92.98,83.15,91.76,84.98,93.94,80.39,94.24,92.89,86.1,94.65
18,Female,Academic,82.75,86.23,97.19,90.5,76.07,82.58,90.83,86.18,91.36,91.19,86.39,98.32,75.05,80.98,95.16,87.65,92.17,96.71,75.77,87.84,82.77,88.94,89.69,88.93,94.74,92.89,76.04,78.97,85.32,99.51,99.66,87.92
15,Male,Academic,88.5,79.18,81.49,84.1,94.25,95.6,87.03,76.55,92.9,95.63,79.56,92.37,99.91,99.07,90.79,86.81,88.5,89.9,88.66,83.15,89.11,81.14,90.3,97.47,95.17,91.13,90.41,85.26,75.89,96.85,83.98,82.02
18,Female,Academic,84.3,83.67,93.62,79.88,81.71,94.2,90.9,75.3,83.51,76.33,88.71,97.56,78.96,87.27,98.08,94.11,83.75,82.72,75.25,87.95,76.96,82.63,93.22,81.34,98.61,75.11,94.69,81.88,96.18,88.06,82.79,93.12
16,Male,TVL,98.53,76.25,75.71,78.95,87.63,97.15,80.67,78.47,81.48,86.01,85.53,87.5,97.95,89.39,75.73,92.52,84.1,96.71,81.95,80.38,89.85,80.55,96.65,92.98,91.08,93.89,77.31,80.44,99.28,91.5,91.08,77.62
15,Female,TVL,98.49,78.67,90.55,80.7,78.98,78.01,76.64,93.3,99.65,83.75,84.21,77.47,77.42,78.59,87.85,85.52,80.55,84.72,79.8,96.63,75.03,75.39,87.89,97.81,94.24,81.68,90.92,91.68,92.06,81.45,81.98,84.76
18,Female,Academic,92.75,94.16,80.23,77.29,91.96,95.32,98.06,95.77,97.92,95.84,82.29,99.25,92.62,96.14,93.45,87.37,97.98,87.68,88.18,79.22,92.15,96.84,96.61,77.32,77.09,98.2,94.3,91.52,92.15,86.99,93.46,86.22
18,Male,Academic,95.97,85.59,94.17,82.3,99.56,87.26,83.16,97.48,75.53,90.58,83.97,95.57,97.3,77.88,77.81,85.72,85.3,79.17,93.27,93.91,79.03,97.12,87.29,96.61,95.5,93.98,78.22,80.07,76.05,86.05,79.23,98.98
18,Male,TVL,92.7,96.73,82.89,87.05,82.63,83.48,98.77,77.75,80.43,76,93.72,99.74,91.71,85.24,95.25,80.85,82.94,99.87,92.35,98.74,79.52,91.04,86.2,94.02,92.04,80.4,93.25,96.16,80.58,75.99,97.03,85.67
16,Female,TVL,98.27,96.56,78.47,80.24,93.44,86.43,81.68,86.73,97.53,75.97,96.45,79.65,80.03,88.7,90.88,78.83,93.11,84.25,83.38,84.02,78.7,97.79,78.37,75.11,91.9,92.82,91.19,79.06,86.12,94.86,99.16,94.34
17,Male,TVL,82.68,94.6,96.56,87.29,88.26,76.01,94.18,86.86,99.95,85,92.19,84.71,99.27,97.35,85.16,90.97,94.09,76.83,86.54,86.44,90.39,89.19,88.29,98.61,83.61,76.03,88.55,92.83,99.26,90.39,82.58,75.19
18,Female,Academic,94.71,81.42,93.69,92.48,81.14,86.44,93.29,90.93,81.71,87.81,76.09,93.29,78.17,85.36,91.06,77.46,92.59,83.79,76.38,93.74,86.49,94.2,77.68,90.68,94.61,92.84,80.96,80.19,80.09,80.14,99.24,98.59
16,Male,Academic,90.6,82.5,83.49,98.55,80.61,78.37,97.39,94.11,90.83,82.31,91.5,94.71,83.9,80.71,82.19,97.31,88.04,81.96,86.86,99.42,79.16,88.02,85.26,98.62,82.35,88.54,99.82,77.2,93.61,94.71,92.13,99.1
17,Male,TVL,98.02,80.64,90.37,85.48,79.96,79.07,89.79,93.48,87.48,99.99,98.05,85.96,83.75,87.52,88.34,77.73,79.45,80.11,80.49,83.34,81.47,75.61,84.91,78.25,81.32,93.36,82.82,80.76,77.88,83.64,91.8,90.77
